,fluxes
CO2tp,0.7854679469068467
NH4tp,-0.06587674638411754
O2tp,0.0
MET_REDtp,-0.4636753131837292
MET_Oxtp,0.4636753131837292
Htp,1.1555579666323415e-33
FORtp,0.0
T_biomass_e,0.236180478992209
GLCpts,0.0
GLCt1,0.4260654131567179
D_LACt2,0.0
ACt2r,0.0
ACALDt,0.0
ETOHt2r,0.0
PIt2r,0.23840178473878862
H2Ot,-0.23199999999999998
CO2t,-0.7854679469068467
BUTYt,0.26725743014160863
NH4t,0.06587674638411754
O2t,0.0
GLYCtpp,0.0
BTOHt2rpp,-0.11673313040667971
FORti,0.0
FORt2,0.0
PDH2,0.7936227982945138
CF,0.0
PROPs,0.0
PROPt,0.0
PROPte,0.0
EX_prop_c,0.0
IPAp,0.0
IAAldp,0.0
IAAs,0.0
IAAt,0.0
IAAte,0.0
EX_iaa_c,0.0
ATP_hypothethic,0.0
NADH_hypo,0.0
NADH_NADP_hypo,0.0
EET_hypo,0.0
